"","EIN","NAME.x","NAME.y","ICO","STREET","CITY","STATE","ZIP","GROUP","SUBSECTION","AFFILIATION","CLASSIFICATION","RULING","DEDUCTIBILITY","FOUNDATION","ACTIVITY","ORGANIZATION","STATUS","TAX_PERIOD","ASSET_CD","INCOME_CD","FILING_REQ_CD","PF_FILING_REQ_CD","ACCT_PD","ASSET_AMT","INCOME_AMT","REVENUE_AMT","NTEE_CD","SORT_NAME"
"511","731214668","TULSA OPERA ENDOWMENT TRUST 1","TULSA OPERA ENDOWMENT TRUST 1","% ARVEST ASSET MANAGEMENT","800 N OSAGE AVE","DEWEY","OK","74029-1602",0,3,3,1000,0,1,17,922602000,2,1,201506,6,5,1,0,6,2607359,514091,227530,"",""
"512","730643311","TULSA OPERA INC","TULSA OPERA INC","","1610 S BOULDER AVE","TULSA","OK","74119-4408",0,3,3,2000,0,1,16,119040349,1,1,201506,5,6,1,0,6,502080,2825687,2631638,"A6A0",""
"513","416058478","TWIN CITIES OPERA GUILD INC","TWIN CITIES OPERA GUILD INC","% ARLENE G ALM","1043 GRAND AVE 189","ST PAUL","MN","55105-3002",0,3,3,1200,0,1,16,119059000,1,1,201412,4,4,1,0,12,439738,198936,109392,"A6AZ",""
"514","202980771","TYROLEAN OPERA PROGRAM","TYROLEAN OPERA PROGRAM","% ELIZABETH BACHMAN","2261 MARKET ST","SAN FRANCISCO","CA","94114-1600",0,3,3,1200,0,1,16,0,1,1,201509,1,3,1,0,9,9318,61517,61517,"A6A",""
"515","454776069","UNDERCROFT OPERA INC","UNDERCROFT OPERA INC","% MARY E SEDERBURG","PO BOX 81602","PITTSBURGH","PA","15217-0402",0,3,3,2000,0,1,15,0,1,1,201512,0,0,2,0,12,0,0,0,"A6A",""
"516","943083848","UNDERWORLD OPERA COMPANY","UNDERWORLD OPERA COMPANY","","1734 CAMPBELL ST","OAKLAND","CA","94607-1612",0,3,3,1000,0,1,16,320000000,5,1,201504,1,4,1,0,4,1288,400668,400668,"A6A0","OAKLAND OPERA THEATER"
"517","680523690","UNION AVENUE OPERA THEATRE","UNION AVENUE OPERA THEATRE","% SCOTT SCHOONOVER","733 UNION BLVD","SAINT LOUIS","MO","63108-1037",0,3,3,2000,0,1,16,0,1,1,201512,4,4,1,0,12,156882,395725,390922,"A60",""
"518","133798373","UNTITLED THEATER COMPANY NO. 61, LTD.","UNTITLED THEATER COMPANY NO 61 LTD","% KATHLEEN LEUNG","215 W 95TH ST APT 11G","NEW YORK","NY","10025-6356",0,3,3,1000,0,1,16,995090000,1,1,201509,3,3,1,0,9,32485,80083,75125,"A60",""
"519","271201798","URBANARIAS INC","URBANARIAS INC","% ROBERT WOOD","1322 N ADAMS CT","ARLINGTON","VA","22201-5869",0,3,3,2000,0,1,15,0,1,1,201606,2,4,1,0,6,10190,171137,170588,"A25",""
"520","870498252","UTAH FESTIVAL OPERA COMPANY","UTAH FESTIVAL OPERA COMPANY","","15 S MAIN ST STE 400","LOGAN","UT","84321-5808",0,3,3,1000,0,1,15,90000000,1,1,201509,8,6,1,0,9,13451833,4319631,3637914,"A6A0",""
"521","510145980","UTAH SYMPHONY AND OPERA","UTAH SYMPHONY & OPERA","","336 N 400 W","SALT LAKE CTY","UT","84103-1228",0,3,3,1000,0,1,15,90000000,1,1,201508,8,8,1,0,8,45434507,20550517,20212455,"A6A0",""
"522","42572761","VALLEY LIGHT OPERA INC","VALLEY LIGHT OPERA INC","% JAMES F WALKER JR","PO BOX 2143","AMHERST","MA","01004-2143",0,3,3,2000,0,1,15,88089090,1,1,201601,3,3,1,0,1,67578,81533,77984,"A6A0",""
"523","263649993","VASHON OPERA","VASHON OPERA","% JENNIFER A KRIKAWA","10407 SW COWAN RD","VASHON","WA","98070-3057",0,3,3,2000,0,1,16,0,1,1,201512,2,3,1,0,12,21770,93145,93145,"A6A",""
"524","954720794","VERDI CHORUS","VERDI CHORUS","% DINA SPEVACK","2630 11TH ST","SANTA MONICA","CA","90405-4651",0,3,3,1000,0,1,16,0,1,1,201512,3,4,1,0,12,26165,105176,105176,"A6A",""
"525","223190959","VERISMO OPERA INC","VERISMO OPERA INC","% GIANNI SIMONE","1248 PALISADE AVE","FORT LEE","NJ","07024-6425",0,3,3,1200,0,1,15,995000000,1,1,201512,3,4,1,0,12,89960,156829,156829,"A6A0","NJ ASSN OF VERISMO OPERA"
"526","474217066","VERMONT OPERA PROJECT","VERMONT OPERA PROJECT","% QUINCY BRUCKERHOFF","PO BOX 135","N CLARENDON","VT","05759-0135",0,3,3,1200,0,1,15,0,1,1,201512,0,0,2,0,12,0,0,0,"A6A",""
"527","592883286","VERO BEACH OPERA INC","VERO BEACH OPERA INC","% A J BRACKINS CPA","49 ROYAL PALM POINTE 201","VERO BEACH","FL","32960-4204",0,3,3,2000,0,1,16,90603000,1,1,201605,4,4,1,0,5,388873,322682,322682,"A6A0",""
"528","273867547","VERTICAL PLAYER REPERTORY LTD","VERTICAL PLAYER REPERTORY LTD","% JUDITH BARNES","219 COURT ST","BROOKLYN","NY","11201-6421",0,3,3,2000,0,1,16,0,1,1,201512,1,1,2,0,12,1945,6405,6405,"A6A",""
"529","454454928","VESPERTINE OPERA THEATER","VESPERTINE OPERA THEATER","% DANIEL MILLER","520 OCCIDENTAL AVE S UNIT 904","SEATTLE","WA","98104-6835",0,3,3,1000,0,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,"A6A",""
"530","464824292","VICTOR HERBERT RENAISSANCE PROJECT LIVE INC","VICTOR HERBERT RENAISSANCE PROJECT LIVE INC","% ALYCE MOTT","C/O MOTT 302 WEST 105TH ST ROOM 3C","NEW YORK","NY","10025-0000",0,3,3,3000,0,1,16,0,1,1,201508,2,3,2,0,8,19091,38161,38161,"A40","VHRP LIVE"
"531","474728172","VICTORY HALL OPERA","VICTORY HALL OPERA","","PO BOX 72","CHARLOTTESVLE","VA","22902-0072",0,3,3,1000,0,1,16,0,1,1,201609,1,3,1,0,9,6623,64341,64231,"A60",""
"532","136162820","VILLAGE LIGHT OPERA GROUP LTD","VILLAGE LIGHT OPERA GROUP LTD","","PO BOX 143","NEW YORK","NY","10014-0143",0,3,3,1000,0,1,15,200000000,1,1,201506,6,6,1,0,6,1410587,2310458,1330914,"A6A0",""
"533","260767483","VINEYARD TOURING OPERA COMPANY","VINEYARD TOURING OPERA CO INC","% ALAN MEDAK","809 N INDIAN HILL BLVD","CLAREMONT","CA","91711-4353",0,3,3,2000,0,1,15,0,1,1,201512,0,0,2,0,12,0,0,0,"B99",""
"534","540985006","VIRGINIA OPERA ASSOCIATION, INC.","VIRGINIA OPERA ASSOC INC","","PO BOX 2580","NORFOLK","VA","23501-2580",0,3,3,1230,0,1,15,89149000,1,1,201506,5,7,1,0,6,568965,5367343,5298152,"A6A0",""
"535","541647973","VIRGINIA OPERA FOUNDATION","VIRGINIA OPERA FOUNDATION","% ONCE COMMERCIAL PLACE","160 W VA BEACH BLVD","NORFOLK","VA","23510-2017",0,3,3,1200,0,1,17,922000000,1,1,201506,1,1,2,0,6,2712,5864,5864,"",""
"536","463086770","VITAL OPERA INC","VITAL OPERA INC","","8710 34TH AVE APT 2B","JACKSON HTS","NY","11372-3337",0,3,3,1000,0,1,15,0,1,1,201606,0,0,2,0,6,0,0,0,"A6A","VITAL OPERA"
"537","237017393","VOICES OF CANTON INCORPORATED","VOICES OF CANTON INCORPORATED","","1001 MARKET AVE NORTH","CANTON","OH","44702-1075",0,3,3,2000,0,1,16,89090000,1,1,201606,4,4,1,0,6,252732,165536,159774,"A6A0",""
"538","263824295","VOICES OF SUMMER","VOICES OF SUMMER","% MYRON BOYD MYERS","153 PARK AVE","DEKALB","IL","60115-3103",0,3,3,2000,0,1,16,0,1,1,201508,1,1,2,0,8,1,400,400,"A6A","VOCI D ESTATE"
"539","521473747","WASHINGTON CONCERT OPERA","WASHINGTON CONCERT OPERA","","2437 15TH ST NW","WASHINGTON","DC","20009-4101",0,3,3,1200,0,1,15,90000000,1,1,201506,4,5,1,0,6,305614,775521,717198,"A6A0",""
"540","530237707","WASHINGTON NATIONAL OPERA","WASHINGTON NATIONAL OPERA","","2700 F ST NW","WASHINGTON","DC","20566-0002",0,3,3,2000,0,1,15,119059000,1,1,201509,1,4,1,0,9,1,305331,305331,"A6A0",""
"541","611326721","WATERVILLE OPERA HOUSE INC","WASHINGTON OPERA HOUSE INC","","PO BOX 537","MAYSVILLE","KY","41056-0537",0,3,3,1000,0,0,15,0,0,1,201512,6,3,1,0,12,1801227,71806,46371,"",""
"542","450341470","WESTERN PLAINS OPERA COMPANY INC","WESTERN PLAINS OPERA COMPANY INC","% CARLEN GILSETH","PO BOX 2012","MINOT","ND","58702-2012",0,3,3,1000,0,1,15,88089000,1,1,201412,0,0,2,0,12,0,0,0,"A6A0","WESTERN PLAINS OPERA ASSOCIATION"
"543","946105053","WEST BAY OPERA ASSOCIATION INC","WEST BAY OPERA ASSOCIATION INC","","221 LAMBERT AVE","PALO ALTO","CA","94306-2217",0,3,3,2000,0,1,16,119059000,1,1,201406,4,5,1,0,6,112604,501610,501610,"A6A0",""
"544","942739808","WEST EDGE OPERA","WEST EDGE OPERA","","1700 SHATTUCK AVENUE 312","BERKELEY","CA","94709-3402",0,3,3,1000,0,1,15,88000000,1,1,201509,3,4,1,0,9,52182,421186,419480,"A6A0",""
"545","237139766","WEST VALLEY LIGHT OPERA ASSOCIATION","WEST VALLEY LIGHT OPERA ASSOCIATION","","PO BOX 779","LOS GATOS","CA","95031-0779",0,3,3,1000,0,1,16,119059000,1,1,201605,4,4,1,0,5,465664,222118,222118,"A6A0",""
"546","742334932","WHEELER HOUSE OPERA HOUSE ASSOCIATION","WHEELER HOUSE OPERA HOUSE ASSOCIATION","","PO BOX 10750","ASPEN","CO","81612-9747",0,3,3,2000,0,1,15,90000000,1,1,201609,4,3,2,0,9,230045,30309,30309,"A6AZ",""
"547","481239185","WICHITA GRAND OPERA INC","WICHITA GRAND OPERA INC","% MARGARET PENT-BAKARDJIEV","225 W DOUGLAS","WHICHITA","KS","67202-3134",0,3,3,1200,0,1,15,0,1,1,201506,6,5,1,0,6,1307050,639880,561692,"A6A",""
"548","237386026","WILDWOOD PARK FOR THE ARTS INC","WILDWOOD PARK FOR THE ARTS INC","","20919 DENNY RD","LITTLE ROCK","AR","72223-9279",0,3,3,1000,0,1,15,602000000,1,1,201507,6,6,1,0,7,4200599,1118531,1055431,"A65Z","WILDWOOD PARK FOR THE PERFORMING"
"549","710687852","WILDWOOD PARK FOR THE PERFORMING ARTS FOUNDATION INC","WILDWOOD PARK FOR THE PERFORMING ARTS FOUNDATION INC","","20919 DENNY RD","LITTLE ROCK","AR","72223-9279",0,3,3,1000,0,1,17,602000000,1,1,201407,1,0,2,0,7,1,0,0,"T30Z",""
"550","743234710","WINTER OPERA ST. LOUIS","WINTER OPERA ST LOUIS","% GINA GALATI","2324 MARCONI AVE","SAINT LOUIS","MO","63110-3116",0,3,3,1200,0,1,15,0,1,1,201606,2,4,1,0,6,13717,364743,345501,"A6A",""
"551","237011544","WOLF TRAP FOUNDATION FOR THE PERFORMING ARTS","WOLF TRAP FOUNDATION FOR THE PERFORMING ARTS","","1645 TRAP RD","VIENNA","VA","22182-2064",0,3,3,1200,0,1,16,119059927,1,1,201512,8,8,1,0,12,43888085,41727429,33721609,"A600",""
"552","942751127","WOODLAND OPERA HOUSE INC","WOODLAND OPERA HOUSE INC","","PO BOX 1212","WOODLAND","CA","95776-1212",0,3,3,2000,0,1,15,62995000,1,1,201506,6,5,1,0,6,1002565,563001,563001,"A6A",""
"553","46115345","WORCESTER COUNTY LIGHT OPERA CLUB","WORCESTER COUNTY LIGHT OPERA CLUB","","21 GRANDVIEW AVE","WORCESTER","MA","01603-1105",0,3,3,2000,0,1,16,59000000,1,1,201412,4,0,2,0,12,109312,0,0,"",""
"554","592376906","YOUNG PATRONESSES OF THE OPERA, INC","YOUNG PATRONESSES OF THE OPERA INC","","8390 NW 25TH ST","MIAMI","FL","33122-1504",0,3,3,1000,0,1,16,89000000,1,1,201605,5,4,1,0,5,580631,423826,211433,"A6AI",""
"555","521703547","YOUNG VICTORIAN THEATRE COMPANY","YOUNG VICTORIAN THEATRE COMPANY","% BRIAN S GOODMAN","1 SOUTH ST STE 2600","BALTIMORE","MD","21202-3291",0,3,3,1000,0,1,16,88000000,1,1,201607,4,4,1,0,7,290217,200835,151983,"A6A0",""
"556","204845149","ZHENGUO BEIJING OPERA HOUSE INC","ZHENGUO BEIJING OPERA HOUSE INC","% ZHENGUO LIU","139 E 33RD ST APT 3A","NEW YORK","NY","10016-5332",0,3,3,2000,0,1,15,0,1,1,201604,3,0,2,0,4,31806,0,0,"A6A",""
"557","","RENO P'OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","NO EIN","VISALIA OPERA COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","NO EIN","HARRISBURG OPERA ASSOCIATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","271588801","OPERA HISPANICA INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","","LOWELL HOUSE OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","","VULCAN LYRIC (CENTER CITY OPERA THEATER)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","223393755","BOHEME OPERA GUILD INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","NO EIN","STATE REPERTORY OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","411408913","FAIRMONT OPERA HOUSE INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566","","AMERICAN OPERA COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","521055739","MUSICAL TRADITIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","","ROCKY MOUNTAIN OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","","ROGUE OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","NO EIN","FINGER LAKES OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","","AMICI OPERA COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","","ASPEN MUSIC FESTIVAL AND SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","NO EIN","OPERA UNLIMITED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","","MANHATTAN OPERA STUDIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","","OPERA HOUSE LIVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","NO EIN","OPERA SEABROOK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","","LA GRAN SCENA OPERA COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","","CANTIAMO OPERA THEATER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","NO EIN","MARTINEZ OPERA CONTRA COSTA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","","YALE BAROQUE OPERA PROJECT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","NO EIN","THE BOSTONIAN OPERA AND CONCERT ENSEMBLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","263218851","HILLHOUSE OPERA COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","NO EIN","THE FORGOTTEN OPERA COMPANY D.B.A. THE VICTORIAN LYRIC OPERA COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","NO EIN","UTAH LYRIC OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","","COMMONWEALTH OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","NO EIN","FIRST LOOK SONOMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","","OPERA UPPER WEST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","NO EIN","PULSE OPERA HOUSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","","NEW YORK OPERA FORUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","NO EIN","OPERA MUSIC THEATER INTERNATIONAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","","CENTURY OPERA COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","","OPERAHUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","","SMALL OPERA COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","","NORTH BAY OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","NO EIN","MILLENNIAL ARTS PRODUCTIONS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","NO EIN","OPERA DE PUERTO RICO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","911061627","BELLEVUE OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","","INDIANA UNIVERSITY OPERA AND BALLET THEATER, JACOBS SCHOOL OF MUSIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","NO EIN","OPERA THEATRE OF WESTON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","NO EIN","THE GILBERT AND SULLIVAN LIGHT OPERA COMPANY OF LONG ISLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","NO EIN","GREEN MOUNTAIN OPERA FESTIVAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","","PALA OPERA ASSOCIATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","NO EIN","OPERA SARATOGA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","","THE A. J. FLETCHER OPERA INSTITUTE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","","QUEENS COLLEGE OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","133064113","HARMONIA OPERA COMPANY INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","581991030","CAPITAL CITY OPERA COMPANY INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","","DUPAGE OPERA THEATRE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","","BOWEN PARK THEATRE AND OPERA COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","NO EIN","NEW CAMERATA OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","","CALIFORNIA OPERA ASSOCIATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","","OPERA COLUMBUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","","PORTOPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","14752524","HUDSON OPERA HOUSE, INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","","THE CHARLESTON LIGHT OPERA GUILD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","","NORTH AMERICAN NEW OPERA WORKSHOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","NO EIN","CENTRAL FLORIDA LYRIC OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","NO EIN","THE MOTOR CITY LYRIC OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","NO EIN","DELAWARE VALLEY OPERA COMPANY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","840850827","OPERA COLORADO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","453118396","YAKIMA VALLEY OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","351288681","WHITEWATER OPERA COMPANY, INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","","LIGHT OPERA COMPANY OF SOUTHERN MARYLAND D.B.A. SOUTHERN MARYLAND ARTS AND CULTURE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","","OPERAFESTIVAL DI ROMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","","OPERA FAYETTEVILLE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","","OPERALANCASTER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","","REALLY SPICY OPERA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
